CODMUN;municipio;UF;CODREG;CODPRE;prestadora;Sigla;Abrangencia;Natureza;servico;IN003;IN026;IN027;IN004;IN005;IN006;IN012;IN029;IN007;IN008;IN030;IN031;IN032;IN033;IN034;IN035;IN036;IN037;IN038;IN039;IN040;IN041;IN042;IN054;IN018;IN019;IN102;IN048;IN002;IN045;IN101;IN060;IN055;IN023;IN001;IN043;IN011;IN009;IN010;IN044;IN057;IN052;IN025;IN053;IN014;IN017;IN022;IN058;IN020;IN028;IN013;IN049;IN050;IN051;IN056;IN024;IN047;IN015;IN016;IN046;IN021;IN059;IN071;IN072;IN073;IN074;IN077;IN082;IN083;IN079;IN075;IN080;IN076;IN085;IN084;IN061;IN062;IN063;IN064;IN068;IN065;IN069;IN066;IN067
311920;Coroaci;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água;3,76;2,95;350,90;3,16;3,16;;84,19;-8,45;64,41;74.941,52;93,28;70,03;76,50;31,36;3,55;75,07;82,01;6,15;1,66;3,80;97,30;;2,70;6,18;7,65;260,42;251,98;3,63;284,50;3,63;89,74;0,67;46,83;92,83;1,03;91,77;100,00;100,00;75,94;100,00;100,00;75,94;11,51;8,70;8,70;9,91;112,50;0,23;7,98;86,49;13,51;24,06;11,73;93,64;;;;;;;;;;;;;;;181,93;102,85;0,00;102,85;0,02;100,00;0,00;;;;;;;;;
311930;Coromandel;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água;4,25;2,83;390,23;3,56;3,56;;83,67;3,67;38,42;100.844,67;79,54;39,13;45,91;27,98;3,21;49,20;57,72;28,78;1,63;4,04;98,69;;1,31;0,87;21,71;447,68;406,80;2,10;525,30;2,10;91,10;0,49;68,89;87,60;1,10;88,70;100,00;100,00;81,61;100,00;100,00;81,61;13,07;10,62;10,61;11,48;161,65;1,47;17,44;88,29;11,71;18,39;4,96;86,56;;;;;;;;;;;;;;;125,49;100,30;0,00;100,32;0,72;100,00;0,00;;;;;;;;;
311940;Coronel Fabriciano;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;3,04;2,11;276,77;2,35;3,41;1,14;77,24;6,08;49,96;103.856,79;89,83;50,41;64,67;42,23;5,60;56,12;72,00;15,62;0,88;6,23;73,87;21,62;4,51;8,56;128,92;521,20;469,07;1,66;668,60;3,16;74,83;0,56;81,41;82,44;1,10;91,79;99,73;100,00;45,35;100,00;100,00;45,35;22,87;10,32;10,32;11,12;121,42;0,54;9,69;48,89;51,11;54,65;46,61;451,45;73,90;74,83;74,83;71,47;0,00;0,00;4,25;0,00;3.768,57;13,88;2.473,91;15,45;21,15;29,80;91,57;264,36;0,00;264,36;0,00;102,86;0,00;;;;;;;;;
311950;Coronel Murta;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;4,13;3,13;384,34;3,06;3,24;2,75;74,02;2,88;58,24;87.888,14;102,51;68,25;78,68;32,48;6,56;66,59;76,76;9,79;1,50;6,40;64,94;33,97;1,09;2,29;12,10;297,91;293,08;2,96;343,43;4,85;73,03;0,65;55,96;76,22;1,02;90,42;100,00;100,00;79,84;100,00;100,00;79,84;11,77;9,35;9,35;10,35;111,43;0,63;9,10;88,39;11,61;20,16;8,68;78,94;34,52;47,02;47,02;48,83;99,70;48,68;9,12;0,09;;;;;5,27;6,33;52,93;76,92;0,00;76,82;21,41;117,71;0,00;;;;;;;;;
311970;Coronel Xavier Chaves;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água;3,02;2,26;290,81;3,24;3,24;;107,50;5,11;44,03;120.789,57;69,64;36,25;40,96;30,64;3,86;52,05;58,81;26,86;0,37;5,55;99,24;;0,76;1,76;1,13;706,23;691,62;1,28;798,00;1,28;95,79;0,62;52,39;96,07;1,02;90,41;100,00;100,00;80,60;100,00;100,00;80,60;12,11;9,71;9,71;10,73;138,27;0,86;14,54;89,09;10,91;19,40;5,40;78,46;;;;;;;;;;;;;;;231,15;300,52;0,11;91,91;0,00;100,00;0,00;;;;;;;;;
311980;Córrego Danta;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água;2,97;2,08;246,46;3,18;3,18;;107,21;7,57;30,34;44.279,61;65,47;23,26;28,30;31,24;6,36;35,52;43,22;37,88;0,32;9,72;99,15;;0,85;2,60;2,43;415,67;398,41;2,06;505,75;2,06;96,72;0,72;57,65;93,63;1,04;89,52;94,30;100,00;74,80;100,00;100,00;74,80;11,41;8,49;8,49;9,86;139,37;0,95;14,39;86,85;13,15;25,20;6,82;98,17;;;;;;;;;61,00;7,33;;;;;78,58;51,53;0,00;47,88;0,00;125,83;0,00;;;;;;;;;
312000;Córrego Novo;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água;4,29;3,41;418,53;3,14;3,14;;73,26;2,23;46,40;99.888,86;108,35;57,75;63,33;31,60;13,26;53,30;58,45;20,92;2,81;12,24;96,18;;3,82;1,85;2,19;408,32;390,08;2,34;447,75;2,34;72,89;0,67;65,17;100,00;1,05;89,00;100,00;100,00;77,94;100,00;100,00;77,94;11,93;9,25;9,25;10,24;137,04;0,92;12,20;86,27;13,73;22,06;7,38;90,09;;;;;;;;;;;;;;;156,70;161,12;0,00;161,12;0,00;113,89;0,00;;;;;;;;;
312020;Cristais;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água;4,11;3,11;360,04;3,27;3,27;;79,45;5,80;50,33;119.556,72;95,10;58,02;63,35;30,42;5,22;61,01;66,62;16,88;4,37;5,48;98,63;;1,37;1,26;8,19;498,45;455,47;2,01;544,27;2,01;76,37;0,57;75,57;96,43;1,09;87,82;100,00;100,00;78,72;100,00;100,00;78,72;10,95;8,58;8,58;9,65;122,07;0,81;11,97;88,57;11,43;21,28;6,97;83,43;;;;;;;;;;;;;;;187,49;109,71;0,00;109,21;2,21;100,00;0,00;;;;;;;;;
312030;Cristália;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;10,05;8,68;888,12;2,66;2,67;2,62;26,45;3,69;21,65;108.878,23;326,49;64,20;81,86;37,43;223,33;19,66;25,07;3,98;0,96;68,40;74,80;24,12;1,09;8,63;3,83;488,95;462,81;1,69;623,50;2,22;26,80;0,55;44,43;83,80;1,05;91,09;95,07;99,93;74,46;99,99;100,00;74,47;9,41;6,97;6,98;8,49;110,94;0,75;14,26;90,71;9,29;25,53;5,76;82,17;13,61;25,67;25,67;23,41;100,00;23,41;19,88;0,00;;;;;10,26;1,63;144,25;81,24;0,00;81,27;0,08;126,67;0,66;;;;;;;;;
312040;Cristiano Otoni;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água;5,04;4,30;528,98;3,23;3,23;;64,12;3,16;36,60;103.640,91;133,18;52,24;57,09;30,71;40,72;39,22;42,86;19,57;2,60;30,58;99,21;;0,79;2,38;3,28;457,09;427,35;2,14;499,50;2,14;59,68;0,66;76,92;92,66;1,07;89,82;100,00;100,00;83,90;100,00;100,00;83,90;10,96;9,15;9,15;10,25;108,46;1,19;13,42;93,99;6,01;16,10;4,60;61,74;;;;;;;;;;;;;;;28,95;331,97;0,00;331,97;0,00;100,00;0,00;;;;;;;;;
312060;Crucilândia;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água;3,82;2,93;330,77;3,17;3,17;;82,93;2,74;57,16;62.655,94;92,40;62,72;68,92;31,42;6,19;67,87;74,59;9,97;2,39;6,69;98,27;;1,73;0,76;6,59;253,96;231,05;3,94;279,08;3,94;80,21;0,65;60,17;96,08;1,10;87,01;100,00;100,00;79,83;100,00;100,00;79,83;10,25;8,14;8,14;9,42;145,93;0,41;13,57;92,32;7,68;20,17;5,48;74,34;;;;;;;;;70,40;8,20;;;;;33,22;99,48;0,00;99,48;0,00;100,00;2,42;;;;;;;;;
312070;Cruzeiro da Fortaleza;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água;3,32;2,49;310,37;3,22;3,22;;97,05;5,55;51,07;71.559,06;77,31;47,31;52,62;30,93;6,95;61,20;68,06;14,15;1,25;8,99;99,23;;0,77;1,83;4,45;338,74;329,53;2,73;376,75;2,73;88,26;0,67;75,51;88,38;1,03;89,38;100,00;100,00;87,11;100,00;100,00;87,11;10,79;9,35;9,35;10,39;139,37;0,51;14,82;96,80;3,20;12,89;3,16;46,78;;;;;;;;;;;;;;;239,00;59,60;0,00;44,27;0,00;100,00;0,00;;;;;;;;;
312080;Cruzília;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;2,93;2,15;230,45;2,30;3,04;1,52;78,56;2,78;49,33;79.047,22;93,52;54,23;62,79;43,18;6,64;57,98;67,14;19,32;1,83;7,10;67,46;31,49;1,05;1,58;23,16;510,86;478,82;1,80;591,55;3,50;72,20;0,52;84,26;92,54;1,07;89,22;100,00;100,00;63,39;100,00;100,00;63,39;11,91;7,51;7,51;8,90;112,37;1,16;9,25;75,10;24,90;36,61;16,52;152,71;78,90;86,65;86,65;73,87;0,00;0,00;8,99;0,00;5.372,88;11,12;;;5,47;10,47;101,27;102,67;0,00;102,67;0,00;100,00;0,00;;;;;;;;;
312083;Cuparaque;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água;4,57;3,68;408,54;3,18;3,18;;69,62;3,05;41,86;70.104,54;115,82;55,28;60,12;31,28;24,72;47,73;51,91;15,19;6,44;21,34;97,78;;2,22;5,00;1,09;330,55;321,36;2,86;359,50;2,86;67,61;0,51;15,02;18,09;1,03;91,38;93,65;100,00;62,36;100,00;100,00;62,36;12,78;7,93;7,93;9,24;107,92;0,79;8,35;72,66;27,34;37,64;19,38;161,88;;;;;;;;;;;;;;;209,36;87,46;0,00;87,36;16,48;100,00;0,00;;;;;;;;;
312087;Curral de Dentro;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água;5,19;4,22;427,10;2,69;2,69;;51,91;4,90;46,45;87.235,73;156,92;76,33;89,48;36,84;38,49;48,64;57,02;11,73;3,41;24,53;99,04;;0,96;2,30;5,86;358,18;353,23;2,41;419,90;2,41;49,69;0,58;70,71;83,75;1,01;94,38;100,00;99,98;84,04;99,98;100,00;84,05;8,43;7,05;7,05;8,42;84,14;0,85;16,53;100,48;-0,48;15,95;2,70;44,58;;;;;;;;;;;;;;;119,68;126,39;0,00;126,39;0,00;118,33;0,34;;;;;;;;;
312090;Curvelo;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;3,66;2,66;324,01;3,20;3,34;3,03;87,66;4,90;53,10;103.415,61;83,16;54,19;60,57;31,02;5,92;65,17;72,84;12,55;0,26;7,12;56,13;41,31;2,56;3,16;124,08;438,16;407,27;2,20;489,77;3,98;85,80;0,50;86,47;95,24;1,08;89,26;100,00;100,00;66,42;100,00;100,00;66,42;13,70;9,05;9,05;10,09;128,81;0,82;11,16;74,02;25,98;33,58;14,56;162,55;70,47;77,62;77,62;63,50;92,60;58,80;8,09;0,18;;;;;13,92;9,03;117,82;121,33;0,00;121,30;5,32;129,36;0,18;;;;;;;;;
312120;Delfinópolis;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água;3,90;2,98;405,95;3,50;3,50;;89,75;8,39;63,05;71.096,39;85,25;63,97;70,25;28,49;5,29;75,04;82,41;2,20;2,00;6,20;99,01;;0,99;17,87;8,79;212,51;205,68;4,43;233,37;4,43;81,69;0,68;54,70;77,09;1,03;87,95;100,00;100,00;83,37;99,99;100,00;83,37;12,28;10,18;10,18;11,35;139,53;0,09;9,20;92,91;7,09;16,63;7,50;68,99;;;;;;;;;;;;;;;60,11;109,73;0,00;109,77;0,00;101,53;0,00;;;;;;;;;
312130;Descoberto;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água;27,47;22,10;131,31;3,77;3,77;;13,72;99,22;19,31;12.896,71;586,36;30,80;140,73;29,55;150,05;5,25;24,00;42,32;7,13;25,59;99,60;;0,40;;4,57;409,20;322,33;0,68;1.870,00;0,68;0,13;1,50;75,47;88,42;1,27;89,47;0,00;0,00;0,00;0,00;100,00;25,34;6,74;1,70;;0,50;27,61;0,46;14,13;7,39;92,61;74,66;14,78;208,89;;;;;;;;;;;;;;;4,21;48,05;0,00;48,05;0,71;100,00;0,00;;;;;;;;;
312150;Desterro do Melo;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;4,13;3,08;316,48;2,80;2,95;2,61;67,87;3,66;49,71;71.405,73;110,04;67,58;73,25;35,44;5,73;61,42;66,57;22,98;0,38;5,21;56,44;39,49;4,08;0,11;4,34;338,92;318,86;2,89;367,37;5,28;69,27;0,65;46,11;100,00;1,07;90,23;100,00;100,00;73,44;100,00;100,00;73,44;9,88;7,22;7,22;8,63;137,80;1,51;20,45;87,75;12,25;26,56;4,51;92,20;39,06;84,71;84,71;63,94;100,00;63,94;11,83;0,39;;;;;9,81;2,44;70,44;157,14;0,00;156,97;0,00;100,00;0,00;;;;;;;;;
312160;Diamantina;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;4,10;2,78;353,34;2,67;3,43;1,73;65,12;2,44;44,54;89.223,71;104,12;58,79;68,40;37,28;14,66;56,46;65,69;13,58;1,63;14,08;70,25;28,37;1,38;7,56;69,23;384,39;346,18;2,48;447,27;4,54;70,26;0,65;69,27;79,32;1,13;88,87;100,00;100,00;77,28;100,00;100,00;77,28;12,18;9,36;9,36;10,57;121,52;0,88;9,08;87,21;12,79;22,72;11,24;102,08;55,05;63,05;63,05;62,13;0,00;0,00;7,66;0,06;;;;;7,75;10,05;221,39;112,05;12,83;110,69;4,95;169,10;0,53;;;;;;;;;
312180;Dionísio;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água;4,27;3,38;400,22;3,16;3,16;;73,89;0,80;66,30;70.715,35;107,05;80,39;89,73;31,51;7,93;75,10;83,81;1,15;2,01;7,41;96,55;;3,45;2,48;7,81;210,81;201,79;4,44;235,29;4,44;74,45;1,41;42,66;52,02;1,04;91,07;99,82;100,00;69,87;100,00;100,00;69,87;12,46;8,66;8,66;9,87;100,30;0,02;11,16;79,62;20,38;30,13;11,49;128,32;;;;;;;;;;;;;;;103,92;96,67;0,00;96,67;0,00;104,17;0,00;;;;;;;;;
312190;Divinésia;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água;4,12;3,20;359,20;3,02;3,02;;73,28;2,76;45,03;67.930,08;105,89;52,19;61,45;32,81;10,55;49,29;58,04;25,24;1,34;9,96;97,70;;2,30;2,59;3,53;325,86;308,73;2,75;383,67;2,75;71,98;0,53;64,56;97,75;1,06;91,31;100,00;100,00;72,46;100,00;100,00;72,46;11,20;8,07;8,07;9,36;136,28;1,28;6,97;84,01;15,99;27,54;15,27;106,45;;;;;;;;;900,00;20,00;850,00;8,00;;;52,57;67,55;0,00;67,55;0,00;100,00;0,00;;;;;;;;;
312200;Divino;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;3,08;2,28;263,12;2,41;3,16;1,53;78,25;3,47;53,20;98.175,75;94,61;62,22;67,98;41,20;5,84;65,77;71,85;16,10;0,96;6,17;69,56;28,33;2,11;3,63;15,84;519,31;480,96;1,90;567,34;3,54;72,94;0,55;47,48;84,14;1,08;90,14;100,00;100,00;70,50;100,00;100,00;70,50;12,05;8,45;8,45;9,70;118,44;1,00;5,82;80,90;19,10;29,50;21,57;125,47;41,61;73,73;73,73;68,09;0,00;0,00;3,99;0,00;;;;;6,40;6,36;149,90;109,93;0,00;109,62;0,13;100,00;0,00;;;;;;;;;
312210;Divino das Laranjeiras;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água;5,12;4,19;492,26;3,07;3,07;;60,10;-12,06;57,97;69.000,68;136,30;81,79;96,46;32,34;9,09;60,01;70,77;14,66;3,46;6,67;95,30;;4,70;8,68;8,25;198,07;192,43;4,41;233,57;4,41;69,83;0,61;68,14;81,89;1,03;91,68;97,58;100,00;74,07;99,99;100,00;74,08;11,48;8,46;8,46;9,79;118,28;0,85;12,23;85,72;14,28;25,92;8,19;100,19;;;;;;;;;209,00;17,50;551,81;19,85;;;134,81;78,98;0,02;78,97;0,15;110,87;0,00;;;;;;;;;
312230;Divinópolis;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;2,86;1,90;257,79;2,84;3,67;1,89;99,25;5,51;44,61;105.894,42;67,07;36,79;44,95;35,07;6,46;54,85;67,02;13,01;2,39;9,62;67,98;30,99;1,03;3,56;290,85;612,87;455,21;1,80;748,97;3,35;93,97;0,50;94,93;97,44;1,33;87,28;82,18;99,99;68,41;100,00;100,00;68,41;15,36;10,46;10,46;11,33;146,90;0,69;13,93;74,09;25,91;31,59;15,14;210,95;83,35;85,56;85,56;69,37;3,11;2,16;12,43;0,01;;;5.388,78;8,44;10,42;6,73;108,20;111,32;5,77;111,36;0,64;121,29;1,62;;;;;;;;;
312235;Divisa Alegre;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água;5,56;4,77;597,66;3,56;3,56;;63,95;-1,21;34,84;116.110,48;134,26;46,18;54,48;27,98;29,10;34,40;40,58;30,59;2,56;21,67;99,09;;0,91;21,35;4,72;478,74;467,72;1,81;564,75;1,81;63,09;0,40;86,06;88,94;1,02;93,40;100,00;100,00;87,56;100,00;100,00;87,56;10,19;8,88;8,88;10,43;112,05;3,73;11,63;102,91;-2,91;12,44;3,65;42,44;;;;;;;;;;;;;;;190,19;36,65;0,00;36,70;4,67;103,33;3,23;;;;;;;;;
312240;Divisa Nova;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água;3,81;2,91;341,42;3,13;3,13;;82,20;4,70;37,41;74.661,84;92,95;39,86;45,51;31,73;17,03;42,88;48,96;25,65;0,70;18,32;98,39;;1,61;1,85;4,57;446,69;420,30;2,08;510,00;2,08;78,00;0,57;73,93;91,45;1,06;88,55;100,00;100,00;75,66;100,00;100,00;75,66;11,55;8,69;8,69;9,77;125,13;1,12;15,14;85,07;14,93;24,34;6,45;97,73;;;;;;;;;;;;;;;113,11;244,33;0,00;244,33;0,00;100,00;0,00;;;;;;;;;
312245;Divisópolis;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;5,02;3,27;320,11;2,65;2,74;2,39;52,79;5,81;43,42;92.632,93;123,47;65,70;82,25;37,48;7,25;53,22;66,61;22,35;1,02;5,87;77,03;22,08;0,89;4,63;8,76;434,41;418,94;1,91;543,79;2,56;59,29;0,65;71,35;100,00;1,04;91,07;100,00;99,98;89,84;100,00;100,00;89,84;7,60;6,79;6,79;8,23;87,87;1,61;6,44;108,77;-8,77;10,16;4,07;26,19;25,61;35,90;35,90;25,96;100,00;25,96;10,57;0,05;;;;;8,27;4,26;177,36;64,70;0,00;60,87;0,08;100,00;0,00;;;;;;;;;
312250;Dom Cavati;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água;3,92;3,05;365,37;3,20;3,20;;81,75;2,20;56,12;130.686,25;95,27;63,89;68,65;30,99;4,60;67,06;72,06;13,43;3,26;4,83;95,96;;4,04;3,33;4,30;496,38;465,55;2,00;533,37;2,00;81,03;0,61;78,06;88,27;1,07;88,61;100,00;100,00;67,78;100,00;100,00;67,78;12,95;8,74;8,74;9,98;139,37;0,52;9,79;77,44;22,56;32,22;14,88;145,56;;;;;;;;;160,00;15,00;;;;;154,18;105,42;0,62;105,33;0,23;100,00;0,00;;;;;;;;;
312260;Dom Joaquim;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água;3,64;2,73;345,44;3,49;3,49;;95,82;1,89;44,03;61.434,85;78,30;39,53;45,95;28,31;5,91;50,49;58,68;22,88;2,94;7,55;97,82;;2,18;2,20;4,65;303,08;293,07;2,94;352,25;2,94;94,49;0,61;53,64;83,25;1,03;92,05;83,51;99,96;61,86;99,99;100,00;61,86;15,10;9,30;9,30;10,53;157,90;0,71;12,00;70,10;29,90;38,14;16,24;194,87;;;;;;;;;791,00;14,00;;;;;78,13;100,28;0,00;100,28;0,00;104,63;0,00;;;;;;;;;
312270;Dom Silvério;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água;4,08;2,88;348,68;3,19;3,19;;78,17;4,19;49,98;81.119,04;90,17;59,11;63,94;31,15;4,70;65,55;70,91;14,72;2,59;5,22;97,98;;2,02;0,31;5,41;328,08;315,79;2,93;354,90;2,93;80,92;0,63;77,47;99,19;1,04;89,88;100,00;100,00;75,90;100,00;100,00;75,90;11,83;8,94;8,94;10,10;125,36;0,57;10,23;85,74;14,26;24,10;9,48;96,95;;;;;;;;;;;;;;;63,03;82,84;0,00;44,54;0,00;100,00;0,00;;;;;;;;;
312290;Dona Eusébia;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água;3,92;2,75;363,52;3,30;3,30;;84,26;2,60;45,99;83.224,66;83,31;50,71;54,58;29,92;4,35;60,87;65,52;19,66;2,15;5,22;98,52;;1,48;3,51;6,46;349,43;331,46;2,80;376,08;2,80;87,55;0,49;78,87;92,21;1,05;89,85;100,00;100,00;67,84;100,00;100,00;67,84;14,88;10,04;10,04;11,01;141,40;0,82;8,22;74,37;25,63;32,16;20,08;164,97;;;;;;;;;;;;;;;43,78;15,47;0,17;15,00;0,34;72,61;0,00;;;;;;;;;
312320;Dores do Indaiá;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;3,98;2,57;284,21;3,03;3,20;2,84;76,06;0,27;46,12;77.913,76;84,86;54,35;60,64;32,93;5,96;64,05;71,46;12,05;2,92;7,02;53,81;44,82;1,37;1,53;31,24;383,63;363,16;2,47;428,00;4,81;86,17;0,47;80,76;88,21;1,06;89,11;91,16;100,00;72,85;99,99;100,00;72,85;10,80;7,83;7,83;9,24;131,68;1,08;13,43;85,99;14,01;27,15;7,58;101,77;76,64;83,71;83,71;74,88;100,00;74,88;11,68;0,04;;;;;17,21;2,89;121,12;112,15;0,10;112,11;0,07;122,98;0,00;;;;;;;;;
312330;Dores do Turvo;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água;4,25;3,37;386,81;3,08;3,08;;72,55;4,38;52,14;96.719,50;109,22;66,08;71,87;32,27;5,54;60,51;65,81;19,65;0,92;5,08;98,13;;1,87;2,14;2,18;379,97;376,29;2,44;413,25;2,44;69,08;0,63;43,27;95,14;1,01;93,65;100,00;100,00;68,24;100,00;100,00;68,24;11,93;8,10;8,10;9,57;110,62;0,85;12,19;80,62;19,38;31,76;10,27;125,19;;;;;;;;;;;;;;;165,38;54,90;0,00;54,90;0,00;100,00;0,46;;;;;;;;;
312352;Durandé;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água;4,07;3,02;341,99;3,10;3,10;;76,32;2,54;52,32;95.131,96;97,19;60,58;68,55;32,11;4,75;62,34;70,53;15,10;3,43;4,89;97,23;;2,77;1,53;2,26;394,39;364,12;2,43;446,25;2,43;77,87;0,62;32,02;67,00;1,08;90,87;100,00;100,00;77,66;100,00;100,00;77,66;10,67;8,25;8,25;9,45;90,19;0,65;9,24;88,99;11,01;22,34;9,15;84,49;;;;;;;;;;;;;;;88,02;104,83;0,00;100,22;0,22;100,00;0,00;;;;;;;;;
312370;Engenheiro Caldas;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água;4,77;3,89;442,99;3,07;3,07;;64,27;0,91;60,91;75.100,13;126,94;63,81;94,77;32,62;8,82;50,27;74,66;10,43;3,24;6,95;95,74;;4,26;7,37;11,88;227,09;213,66;3,15;337,25;3,15;65,02;0,60;59,71;73,73;1,06;89,51;100,00;100,00;80,83;100,00;100,00;80,83;9,95;8,00;8,00;9,48;92,42;0,65;8,61;95,73;4,27;19,17;7,71;66,34;;;;;;;;;135,29;24,00;684,08;19,84;;;51,57;65,04;1,87;65,04;4,62;105,95;0,00;;;;;;;;;
312380;Engenheiro Navarro;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;3,80;2,98;346,12;2,78;2,89;2,60;73,34;2,55;59,24;95.653,64;107,13;64,38;80,78;35,78;5,13;60,09;75,40;14,31;0,42;4,79;64,65;33,21;2,14;4,70;7,53;366,54;359,96;2,21;459,92;3,44;69,89;0,63;57,77;86,62;1,02;91,90;100,00;99,97;58,07;100,00;100,00;58,07;14,63;8,45;8,45;9,55;107,91;0,63;16,25;65,64;34,36;41,93;12,60;204,80;33,99;50,96;50,96;45,68;100,00;45,68;20,69;0,24;;;;;1,06;0,90;168,97;110,62;0,00;108,88;0,00;135,29;0,48;;;;;;;;;
312385;Entre Folhas;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água;3,31;2,50;291,14;3,02;3,02;;91,14;2,18;48,85;72.441,53;82,82;47,83;53,61;33,22;7,47;57,75;64,73;17,03;2,20;9,02;96,80;;3,20;3,44;4,48;384,42;370,37;2,41;430,87;2,41;87,41;0,59;66,89;89,00;1,04;91,47;100,00;100,00;73,39;100,00;100,00;73,39;11,66;8,51;8,51;9,71;126,29;0,60;6,02;83,70;16,30;26,61;17,50;105,37;;;;;;;;;;;;;;;58,05;109,89;0,03;109,89;0,06;100,00;0,00;;;;;;;;;
312390;Entre Rios de Minas;MG;3;31062000;Companhia de Saneamento de Minas Gerais;COPASA;Regional;Sociedade de economia mista com administração pública;Água;4,31;3,20;382,10;3,19;3,19;;74,08;3,49;46,95;78.244,09;100,37;56,90;63,37;31,18;5,43;56,70;63,14;21,34;4,33;5,41;99,34;;0,66;1,15;15,59;324,32;309,79;2,90;361,18;2,90;74,11;0,62;69,36;100,00;1,05;90,35;100,00;99,98;72,95;99,99;100,00;72,95;12,12;8,80;8,80;9,94;139,87;0,91;10,67;82,42;17,58;27,05;10,52;112,29;;;;;;;;;;;;;;;63,57;75,33;0,00;75,33;0,00;100,00;0,22;;;;;;;;;
